Product Name,Brand,Date,Sales Quantity,Price,Original Price,Discount Percentage,Stock Level,Region,Category,Customer Rating,Review Count,Delivery Days,Seller,Is Weekend,Is Holiday
Футболка Befree оверсайз,Befree,2025-03-08,39,795,995,20,142,Самара,Одежда,4.0,368,2,Группа М.Видео-Эльдорадо,1,1
Холодильник LG DoorCooling+ GC-B569,LG,2025-03-18,17,83299,100360,17,103,Москва,Бытовая техника,4.7,506,3,Совкомбанк,0,0
Планшет Apple iPad Pro 12.9,Apple,2025-03-31,17,123940,,,102,Новосибирск,Электроника,4.9,674,5,ЗАО «Шубина»,0,0
Пылесос Xiaomi Mi Robot Vacuum-Mop 2 Pro,Xiaomi,2025-03-18,15,17709,22419,21,290,Москва,Бытовая техника,4.8,606,5,ООО «Брагин»,0,0
"Детская книга ""Маленький принц"" А. де Сент-Экзюпери",Эксмо,2025-03-02,19,445,,,374,Казань,Книги,4.6,371,2,ИП «Тетерина-Михеева»,1,0
Платье Mango вечернее,Mango,2025-03-28,13,3980,6870,42,202,Казань,Одежда,4.7,662,5,"ЗАО «Игнатов, Киселева и Лаврентьева»",0,0
Платье Mango вечернее,Mango,2025-03-25,12,5070,,,484,Новосибирск,Одежда,4.4,263,2,ЗАО «Вишняков»,0,0
Куртка The North Face Resolve 2,The North Face,2025-03-05,11,12609,,,425,Санкт-Петербург,Одежда,4.6,377,3,Р-Фарм,0,0
"Роман ""Преступление и наказание"" Ф. Достоевский",Азбука,2025-03-22,9,599,,,55,Самара,Книги,4.8,578,5,НПО «Муравьева-Ларионова»,1,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-12,19,600,,,298,Екатеринбург,Книги,4.9,550,5,САП СНГ (SAP),0,0
Футболка Zara базовая хлопковая,Zara,2025-03-31,14,955,1879,49,351,Новосибирск,Одежда,4.2,215,3,БАСФ (BASF),0,0
Куртка The North Face Resolve 2,The North Face,2025-03-07,8,13979,,,55,Челябинск,Одежда,4.8,668,1,ЗАО «Рогов-Коновалова»,0,0
Пылесос Xiaomi Mi Robot Vacuum-Mop 2 Pro,Xiaomi,2025-03-17,6,27490,,,444,Челябинск,Бытовая техника,4.5,489,5,НПО «Ситников Владимиров»,0,0
Кофемашина Siemens EQ.6 plus,Siemens,2025-03-28,33,65420,,,361,Москва,Бытовая техника,4.7,427,3,ЗАО «Исакова Третьяков»,0,0
"Комикс ""Ходячие мертвецы. Том 1""",Image,2025-03-02,20,1019,,,128,Самара,Книги,5.0,475,2,НПО «Данилова»,1,0
Планшет Huawei MatePad Pro,Huawei,2025-03-11,13,28870,52515,45,115,Санкт-Петербург,Электроника,4.2,424,3,Русал,0,0
"Учебник ""Высшая математика"" В. Шипачев",Юрайт,2025-03-01,35,1159,,,407,Москва,Книги,4.5,621,3,Новартис Фарма (Novartis),1,0
"Учебник ""Python для начинающих""",ДМК Пресс,2025-03-27,14,1199,,,419,Москва,Книги,4.8,337,5,Уралвтормет,0,0
Пылесос Dyson V15 Detect Absolute,Dyson,2025-03-30,13,55929,,,58,Нижний Новгород,Бытовая техника,4.9,252,3,ООО «Кириллов»,1,0
Наушники JBL Tour Pro 2,JBL,2025-03-07,7,19160,,,484,Ростов-на-Дону,Электроника,4.4,672,5,ЗАО «Белоусов»,0,0
Холодильник LG DoorCooling+ GC-B569,LG,2025-03-09,17,93925,,,354,Нижний Новгород,Бытовая техника,4.4,575,3,"ИП «Анисимова, Белова и Маслова»",1,0
"Комикс ""Человек-паук: Последняя охота Крэйвена""",Marvel,2025-03-17,23,569,1015,44,510,Санкт-Петербург,Книги,4.9,353,7,Вертолеты России,0,0
"Учебник ""Python для начинающих""",ДМК Пресс,2025-03-21,6,1230,,,413,Новосибирск,Книги,4.4,529,3,РАО «Григорьев Авдеева»,0,0
Смартфон Apple iPhone 15 Pro,Apple,2025-03-14,11,59720,75599,21,370,Челябинск,Электроника,4.8,368,2,ИП «Носкова»,0,0
Футболка H&M premium,H&M,2025-03-11,5,1055,1509,30,169,Самара,Одежда,4.3,401,5,"АО «Прохоров, Пестов и Федотов»",0,0
Кофемашина Philips Series 5400,Philips,2025-03-18,9,49760,,,315,Казань,Бытовая техника,4.4,391,2,ЗАО «Кудряшов-Ширяева»,0,0
"Комикс ""Ходячие мертвецы. Том 1""",Image,2025-03-06,16,1030,,,416,Москва,Книги,4.4,501,2,НПО «Харитонов Сорокин»,0,0
Планшет Huawei MatePad Pro,Huawei,2025-03-16,44,57189,,,126,Москва,Электроника,4.1,330,3,ООО «Смирнова»,1,0
Куртка The North Face Resolve 2,The North Face,2025-03-24,14,11365,,,429,Самара,Одежда,5.0,496,2,РАО «Елисеева-Герасимов»,0,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-15,49,650,,,342,Москва,Книги,4.6,537,7,Новикомбанк,1,0
Стиральная машина Samsung EcoBubble WW90,Samsung,2025-03-09,44,51920,68320,24,115,Москва,Бытовая техника,4.5,504,3,"АО «Буров, Аксенов и Воробьев»",1,0
Планшет Huawei MatePad Pro,Huawei,2025-03-11,7,47250,,,37,Ростов-на-Дону,Электроника,4.4,547,3,QIWI,0,0
Планшет Xiaomi Pad 6 Pro,Xiaomi,2025-03-07,18,38720,,,510,Санкт-Петербург,Электроника,4.6,422,2,Проктер Энд Гэмбл. Дистрибьюторская компания (Procter & Gamble),0,0
Планшет Samsung Galaxy Tab S9 Ultra,Samsung,2025-03-22,18,100269,,,149,Уфа,Электроника,4.8,438,1,Виноградов Инк,1,0
Платье Mango вечернее,Mango,2025-03-28,10,5360,,,506,Санкт-Петербург,Одежда,4.7,521,2,"ЗАО «Рябова, Шестакова и Аксенова»",0,0
Футболка Befree оверсайз,Befree,2025-03-05,6,665,1049,36,150,Новосибирск,Одежда,4.0,414,3,ООО «Кононова»,0,0
Стиральная машина Bosch Serie 6 WLN,Bosch,2025-03-29,14,48809,,,194,Уфа,Бытовая техника,5.0,625,3,Щербаков Лимитед,1,0
"Учебник ""Python для начинающих""",ДМК Пресс,2025-03-28,10,1490,,,251,Екатеринбург,Книги,4.7,521,5,РАО «Терентьева»,0,0
Джинсы Wrangler Arizona,Wrangler,2025-03-16,13,5405,7219,25,276,Челябинск,Одежда,4.7,335,2,РАО «Ширяева»,1,0
Платье ASOS Design миди,ASOS,2025-03-09,14,3365,3699,9,365,Казань,Одежда,4.3,480,1,РАО «Блинов-Денисов»,1,0
Смартфон Honor 90,Honor,2025-03-26,8,30310,,,88,Челябинск,Электроника,4.4,641,3,ОАО «Ларионова»,0,0
Холодильник Bosch Serie 6 VitaFresh Plus,Bosch,2025-03-15,20,91815,,,163,Уфа,Бытовая техника,4.7,536,3,ЗАО «Осипова-Соболева»,1,0
Стиральная машина LG AI DD F4V5,LG,2025-03-30,44,49360,,,536,Москва,Бытовая техника,4.6,608,3,Либхерр-Русланд (Liebherr),1,0
Смартфон Honor 90,Honor,2025-03-30,16,38339,,,481,Москва,Электроника,4.3,572,5,Лазарева Лтд,1,0
Платье Zara с принтом,Zara,2025-03-31,11,4790,5270,9,467,Екатеринбург,Одежда,4.2,312,5,РАО «Богданова Афанасьев»,0,0
Кофемашина Siemens EQ.6 plus,Siemens,2025-03-15,24,66460,,,69,Санкт-Петербург,Бытовая техника,4.9,322,3,РАО «Егорова-Суханова»,1,0
"Роман ""Преступление и наказание"" Ф. Достоевский",Азбука,2025-03-08,58,720,,,101,Новосибирск,Книги,4.6,409,3,Стрелкова Лимитед,1,1
Куртка Adidas Outdoor Terrex,Adidas,2025-03-22,23,11290,,,445,Новосибирск,Одежда,4.6,616,7,АО «Шарова Давыдов»,1,0
Джинсы Lee Rider,Lee,2025-03-08,34,6200,,,280,Уфа,Одежда,4.5,233,3,ОАО «Селиверстов»,1,1
Ноутбук Lenovo Legion Pro 7,Lenovo,2025-03-15,9,166439,,,36,Уфа,Электроника,4.6,581,5,АО «Дьячков Константинов»,1,0
Планшет Xiaomi Pad 6 Pro,Xiaomi,2025-03-27,8,42870,,,429,Екатеринбург,Электроника,4.5,553,2,"ИП «Фадеев, Морозова и Захарова»",0,0
Пылесос Xiaomi Mi Robot Vacuum-Mop 2 Pro,Xiaomi,2025-03-29,30,26575,,,225,Москва,Бытовая техника,4.5,662,7,ИП «Денисов Аксенов»,1,0
Холодильник Samsung Family Hub RF65,Samsung,2025-03-16,10,131660,,,232,Самара,Бытовая техника,4.6,468,1,ИП «Носова»,1,0
Смартфон Apple iPhone 15 Pro,Apple,2025-03-23,16,83340,,,301,Нижний Новгород,Электроника,5.0,495,5,Симонов и партнеры,1,0
"Роман ""Преступление и наказание"" Ф. Достоевский",Азбука,2025-03-08,37,559,700,20,510,Самара,Книги,4.6,422,7,БАСФ (BASF),1,1
Стиральная машина LG AI DD F4V5,LG,2025-03-05,19,51100,,,97,Екатеринбург,Бытовая техника,4.7,496,7,"ИП «Власова, Костина и Ларионов»",0,0
Холодильник Bosch Serie 6 VitaFresh Plus,Bosch,2025-03-17,4,67810,105960,36,395,Уфа,Бытовая техника,4.6,459,2,РАО «Сорокин-Рыбаков»,0,0
Кроссовки Nike Air Max 270,Nike,2025-03-08,49,11520,,,530,Новосибирск,Одежда,4.5,304,5,НМЖК,1,1
Микроволновка Panasonic NN-GT261,Panasonic,2025-03-05,11,8309,,,211,Новосибирск,Бытовая техника,4.3,427,2,"ОАО «Капустин, Суворова и Евдокимов»",0,0
Холодильник LG DoorCooling+ GC-B569,LG,2025-03-28,10,97485,,,322,Новосибирск,Бытовая техника,4.5,355,2,ГКНПЦ им. М.В.Хруничева,0,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-23,17,690,,,92,Санкт-Петербург,Книги,5.0,331,5,Стрелков Лтд,1,0
Ноутбук ASUS ROG Zephyrus G14,ASUS,2025-03-20,6,143145,,,435,Челябинск,Электроника,4.9,496,2,"НПО «Горбачев, Шашкова и Никифоров»",0,0
Стиральная машина LG AI DD F4V5,LG,2025-03-05,19,43590,,,354,Екатеринбург,Бытовая техника,4.4,240,5,ООО «Гришин Марков»,0,0
Холодильник Bosch Serie 6 VitaFresh Plus,Bosch,2025-03-27,7,103305,,,171,Нижний Новгород,Бытовая техника,4.6,544,5,"ООО «Нестеров, Кудряшова и Беляков»",0,0
Платье ASOS Design миди,ASOS,2025-03-12,7,3490,,,328,Челябинск,Одежда,4.6,639,1,ЗАО «Большаков-Белоусова»,0,0
Пылесос Dyson V15 Detect Absolute,Dyson,2025-03-25,10,60079,,,141,Екатеринбург,Бытовая техника,5.0,517,3,"ИП «Уварова, Ларионова и Савельева»",0,0
"Комикс ""Человек-паук: Последняя охота Крэйвена""",Marvel,2025-03-13,12,1180,,,368,Санкт-Петербург,Книги,5.0,635,2,НПО «Козлова»,0,0
Платье Zara с принтом,Zara,2025-03-03,18,4860,,,418,Новосибирск,Одежда,4.0,641,5,ООО «Кулагина»,0,0
Джинсы Levi's 501 Original,Levi's,2025-03-10,10,8849,,,13,Санкт-Петербург,Одежда,4.5,554,2,Терентьев Групп,0,0
"Детская книга ""Приключения Незнайки"" Н. Носов",Росмэн,2025-03-31,8,600,,,180,Казань,Книги,4.8,508,3,Белоусова Лимитед,0,0
Платье ASOS Design миди,ASOS,2025-03-25,4,1900,3280,42,113,Ростов-на-Дону,Одежда,4.4,627,7,ЗАО «Захаров»,0,0
Платье Zara с принтом,Zara,2025-03-12,10,5285,,,247,Уфа,Одежда,4.2,530,3,Одинцова Групп,0,0
"Роман ""Мастер и Маргарита"" М. Булгаков",Эксмо,2025-03-20,5,285,580,50,79,Ростов-на-Дону,Книги,5.0,630,2,ТЭК Мосэнерго,0,0
Пылесос Xiaomi Mi Robot Vacuum-Mop 2 Pro,Xiaomi,2025-03-08,40,28889,,,86,Ростов-на-Дону,Бытовая техника,4.4,467,3,АО «Титова-Агафонов»,1,1
Смартфон Apple iPhone 15 Pro,Apple,2025-03-01,19,96539,,,519,Уфа,Электроника,4.8,448,5,РАО «Белозеров»,1,0
Куртка Adidas Outdoor Terrex,Adidas,2025-03-18,10,11700,,,87,Самара,Одежда,4.5,660,3,Группа Агат,0,0
Платье Zara с принтом,Zara,2025-03-22,11,5775,,,397,Нижний Новгород,Одежда,4.2,343,2,РАО «Артемьев-Тихонов»,1,0
Планшет Xiaomi Pad 6 Pro,Xiaomi,2025-03-05,18,21599,37239,42,277,Новосибирск,Электроника,4.7,373,5,АО «Галкин-Зимин»,0,0
Футболка Zara базовая хлопковая,Zara,2025-03-07,15,1710,,,258,Казань,Одежда,4.2,341,5,"ООО «Горбунов, Селиверстов и Беспалова»",0,0
Стиральная машина Bosch Serie 6 WLN,Bosch,2025-03-04,12,56989,,,45,Челябинск,Бытовая техника,4.6,291,3,Тева (Teva),0,0
Джинсы Wrangler Arizona,Wrangler,2025-03-24,16,6219,,,46,Новосибирск,Одежда,4.8,493,5,"НПО «Родионов, Логинов и Наумов»",0,0
"Роман ""1984"" Дж. Оруэлл",АСТ,2025-03-04,12,669,,,279,Новосибирск,Книги,4.7,536,5,КРКА Фарма (KRKA),0,0
Планшет Huawei MatePad Pro,Huawei,2025-03-16,17,56240,,,335,Москва,Электроника,4.7,314,3,"ОАО «Попова, Рогов и Колобов»",1,0
Микроволновка Samsung MG30T5018,Samsung,2025-03-28,13,13990,17279,19,155,Москва,Бытовая техника,4.5,268,3,САФМАР,0,0
Джинсы Levi's 501 Original,Levi's,2025-03-05,32,8079,,,515,Москва,Одежда,4.5,523,3,ИП «Андреева-Семенова»,0,0
